comparison_set,variant,window_start,window_end,n_events,distance,distance_squared,status
real_vs_real,original,442000,443000,1778,54.32084293320691,,ok
real_vs_real,original,443000,444000,1710,51.734790738142074,,ok
real_vs_real,original,444000,445000,1743,50.12763523717371,,ok
real_vs_real,original,445000,446000,1749,46.2091742481137,,ok
real_vs_real,original,446000,447000,1739,45.77063435718588,,ok
real_vs_real,original,447000,448000,1775,48.37789418419952,,ok
real_vs_real,original,448000,449000,1754,50.58174387858718,,ok
real_vs_real,original,449000,450000,1777,51.286080470264984,,ok
real_vs_real,original,450000,451000,1747,55.61705092683222,,ok
real_vs_real,original,451000,452000,1719,54.19428126398137,,ok
real_vs_real,original,452000,453000,1657,50.31473597704814,,ok
real_vs_real,original,453000,454000,1763,46.55681328522777,,ok
real_vs_real,original,454000,455000,1833,44.87786155982587,,ok
real_vs_real,original,455000,456000,2009,43.689691336802795,,ok
real_vs_real,original,456000,457000,2035,45.12241499682936,,ok
real_vs_real,original,457000,458000,2164,44.6407442143179,,ok
real_vs_real,original,458000,459000,2134,42.9166983520617,,ok
real_vs_real,original,459000,460000,2281,41.97239615516911,,ok
real_vs_real,original,460000,461000,2328,39.65294064590712,,ok
real_vs_real,original,461000,462000,2241,39.167706353317314,,ok
real_vs_real,original,462000,463000,2380,38.73105674679936,,ok
real_vs_real,original,463000,464000,2516,36.40715167630261,,ok
real_vs_real,original,464000,465000,2471,38.812659626185166,,ok
real_vs_real,original,465000,466000,2543,39.03129369602015,,ok
real_vs_real,original,466000,467000,2528,38.57277094888735,,ok
real_vs_real,original,467000,468000,2563,39.29197920575734,,ok
real_vs_real,original,468000,469000,2591,37.239711026912794,,ok
real_vs_real,original,469000,470000,2609,38.301804719790375,,ok
real_vs_real,original,470000,471000,2597,34.975621439276516,,ok
real_vs_real,original,471000,472000,2791,35.1377104424972,,ok
real_vs_real,original,472000,473000,2692,36.94137071162151,,ok
real_vs_real,original,473000,474000,2696,36.50468658048452,,ok
real_vs_real,original,474000,475000,2750,37.082363608075795,,ok
real_vs_real,original,475000,476000,2700,37.7921374461557,,ok
